Port Number,Parameter Number,Parameter Name,Parameter Value,Parameter Value Enum,Parameter Max Value,Parameter Min Value,Parameter Default Value,Parameter Unit,Parameter Writable,Value Does Not Default
0,10,IqsCmd DC Tests,0.0,,2.0,-2.0,0.0,    ,True,False
0,11,IdsCmd DC Tests,0.0,,2.0,-2.0,0.0,    ,True,False
0,12,Pwr Device Drop,0.0,,1.0,0.0,0.0,    ,True,False
0,13,Pwr Device Dynam,0.0,,1.0,0.0,0.0,    ,True,False
0,14,Active PWM Freq,4.0,,16.0,1.0,1.0,kHz ,False,False
0,15,SRegCfg InfoSel,1,Ultimate BW ,20,0,1,    ,True,False
0,16,SRegCfg InfoSrc,20,MaxPriSrlsBW,28,0,0,    ,False,False
0,17,SRegCfg InfoData,100.000,,65535.000,-65535.000,0.000,    ,False,False
0,18,FV Control Sts,0000,Field Weak  ,1FFF,0000,0000,    ,False,False
0,19,Serial Number,0,,4294967295,0,0,    ,True,False
0,20,CEP Port4 Errors,0,,32,0,0,    ,False,False
0,21,SEP Port4 Errors,0,,32,0,0,    ,False,False
0,22,CEP Port5 Errors,0,,32,0,0,    ,False,False
0,23,SEP Port5 Errors,0,,32,0,0,    ,False,False
0,24,CEP Port6 Errors,0,,32,0,0,    ,False,False
0,25,SEP Port6 Errors,0,,32,0,0,    ,False,False
0,26,CEP Port7 Errors,0,,32,0,0,    ,False,False
0,27,SEP Port7 Errors,0,,32,0,0,    ,False,False
0,28,CEP Port8 Errors,0,,32,0,0,    ,False,False
0,29,SEP Port8 Errors,0,,32,0,0,    ,False,False
0,30,Reserved,0,,0,0,0,    ,False,False
0,31,Reserved,0,,0,0,0,    ,False,False
0,32,AT Speed Reg Kp,6.30,,100000.00,0.00,6.30,    ,True,False
0,33,AT Speed Reg Ki,7.80,,100000.00,0.00,7.80,/Sec,True,False
0,34,Ctrl Board Temp,40.71,,200.00,-200.00,0.00,DegC,False,False
0,35,Reserved,0,,0,0,0,    ,False,False
0,36,Reserved,0,,0,0,0,    ,False,False
0,37,Reserved,0,,0,0,0,    ,False,False
0,38,Reserved,0,,0,0,0,    ,False,False
0,39,Reserved,0,,0,0,0,    ,False,False
0,40,Reserved,0,,0,0,0,    ,False,False
0,41,Reserved,0,,0,0,0,    ,False,False
0,42,Reserved,0,,0,0,0,    ,False,False
0,43,Reserved,0,,0,0,0,    ,False,False
0,44,Reserved,0,,0,0,0,    ,False,False
0,45,Reserved,0,,0,0,0,    ,False,False
0,46,Reserved,0,,0,0,0,    ,False,False
0,47,Reserved,0,,0,0,0,    ,False,False
0,48,Reserved,0,,0,0,0,    ,False,False
0,49,Reserved,0,,0,0,0,    ,False,False
0,50,Reserved,0,,0,0,0,    ,False,False
0,51,Reserved,0,,0,0,0,    ,False,False
0,52,Reserved,0,,0,0,0,    ,False,False
0,53,Reserved,0,,0,0,0,    ,False,False
0,54,Reserved,0,,0,0,0,    ,False,False
0,55,Reserved,0,,0,0,0,    ,False,False
0,56,Reserved,0,,0,0,0,    ,False,False
0,57,Reserved,0,,0,0,0,    ,False,False
0,58,Reserved,0,,0,0,0,    ,False,False
0,59,Dig Sw Real Sel,0.00,,159999.15,0.00,0.00,    ,True,False
0,60,Sw Off Stpt Real,0.000000,,214748000.000000,-214748000.000000,0.000000,    ,True,False
0,61,Sw On Stpt Real,1.000000,,214748000.000000,-214748000.000000,1.000000,    ,True,False
0,62,Dig Sw Real Out,0.000000,,214748000.000000,-214748000.000000,0.000000,    ,False,False
0,63,Dig Sw DInt Sel,0.00,,159999.15,0.00,0.00,    ,True,False
0,64,Sw Off Stpt DInt,0,,2147483647,-2147483648,0,    ,True,False
0,65,Sw On Stpt DInt,1,,2147483647,-2147483648,1,    ,True,False
0,66,Dig Sw DInt Out,0,,65535,-65535,0,    ,False,False
0,67,PwrBd Pwr Cycles,1099,,4294967295,0,0,    ,False,False
0,68,AT PM Spd Reg Kp,3.00,,100000.00,0.00,3.00,    ,True,False
0,69,FiberSyncInhibit,0005,,000F,0000,0000,    ,False,False
0,70,FiberTravInhibit,0005,Sync Ramp   ,007F,0000,0000,    ,False,False
0,71,Fiber Speed Lmt,0000,SpeedRevZero,0007,0000,0000,    ,False,False
0,72,Friction State,0,Disabled    ,3,0,0,    ,False,False
0,73,Static Friction,0.00,,800.00,-800.00,0.00,%   ,False,False
0,74,Dynamic Friction,0.00,,800.00,-800.00,0.00,%   ,False,False
0,75,Peak Ctrl Task,28.09,,100.00,0.00,0.00,%   ,False,False
0,76,Peak Sys Task,34.38,,100.00,0.00,0.00,%   ,False,False
0,77,Peak 5ms Task,4.24,,100.00,0.00,0.00,%   ,False,False
0,78,Iqs Cmd,0.0000,,10.0000,-10.0000,0.0000,    ,False,False
0,79,IdsComp Required,0.0000,,10.0000,-10.0000,0.0000,    ,False,False
0,80,Reserved,0,,0,0,0,    ,False,False
0,81,Reserved,0,,0,0,0,    ,False,False
0,82,Reserved,0,,0,0,0,    ,False,False
0,83,Reserved,0,,0,0,0,    ,False,False
0,84,Reserved,0,,0,0,0,    ,False,False
0,85,Reserved,0,,0,0,0,    ,False,False
0,86,Reserved,0,,0,0,0,    ,False,False
0,87,Reserved,0,,0,0,0,    ,False,False
0,88,Reserved,0,,0,0,0,    ,False,False
0,89,Reserved,0,,0,0,0,    ,False,False
0,90,Reserved,0,,0,0,0,    ,False,False
0,91,Reserved,0,,0,0,0,    ,False,False
0,92,Reserved,0,,0,0,0,    ,False,False
0,93,Reserved,0,,0,0,0,    ,False,False
0,94,Reserved,0,,0,0,0,    ,False,False
0,95,Reserved,0,,0,0,0,    ,False,False
0,96,Reserved,0,,0,0,0,    ,False,False
0,97,Reserved,0,,0,0,0,    ,False,False
0,98,Reserved,0,,0,0,0,    ,False,False
0,99,Reserved,0,,0,0,0,    ,False,False
0,100,CIP Motion Stuff,00000000,AC Contactor,0000007F,00000000,00000000,    ,False,False
